order_id,customer_id,ordered_at,payment_method,order_status,is_successful,total_unique_items,total_quantity_items,gross_revenue,discount_amount,shipping_cost,net_revenue,total_cost,net_profit
ORD_001671,CUST_00653,2025-08-05 12:46:46,Buy Now Pay Later,Completed,true,1,2,79.98,5.00,4.99,79.97,24.00,55.97
ORD_001672,CUST_00401,2025-11-12 14:58:16,UPI,Completed,true,2,4,129.96,15.00,4.99,119.95,48.00,71.95
ORD_001673,CUST_00611,2026-01-17 00:29:39,UPI,Completed,true,1,2,259.98,15.00,4.99,249.97,110.00,139.97
ORD_001674,CUST_00946,2025-10-17 18:07:53,UPI,Completed,true,2,6,644.97,0.00,0.00,644.97,240.00,404.97
ORD_001675,CUST_00547,2025-07-21 07:42:47,Apple Pay,Completed,true,4,7,454.96,0.00,0.00,454.96,147.00,307.96
ORD_001676,CUST_00354,2026-02-01 08:48:22,PayPal,Completed,true,1,1,129.99,5.00,0.00,124.99,55.00,69.99
ORD_001677,CUST_00695,2025-07-06 22:16:18,UPI,Completed,true,2,4,289.96,0.00,0.00,289.96,110.00,179.96
ORD_001678,CUST_00686,2025-11-26 23:01:25,UPI,Completed,true,1,1,22.99,10.00,4.99,17.98,6.00,11.98
ORD_001679,CUST_00195,2025-09-22 09:17:54,Apple Pay,Completed,true,1,3,68.97,0.00,4.99,73.96,18.00,55.96
ORD_001680,CUST_00051,2025-08-09 00:18:35,Buy Now Pay Later,Refunded,false,1,1,39.99,5.00,4.99,39.98,15.00,24.98
ORD_001681,CUST_00997,2025-11-22 14:40:03,PayPal,Completed,true,1,3,599.97,0.00,4.99,604.96,270.00,334.96
ORD_001682,CUST_00257,2025-11-30 20:08:44,UPI,Completed,true,1,3,149.97,0.00,4.99,154.96,60.00,94.96
ORD_001683,CUST_00526,2025-10-17 02:59:03,UPI,Completed,true,1,3,269.97,15.00,0.00,254.97,90.00,164.97
ORD_001684,CUST_00550,2026-02-05 13:17:04,UPI,Completed,true,1,1,24.99,0.00,9.99,34.98,8.00,26.98
ORD_001685,CUST_00587,2026-02-01 16:11:21,PayPal,Completed,true,2,4,149.96,0.00,4.99,154.95,47.00,107.95
ORD_001686,CUST_00898,2025-08-09 02:01:34,Apple Pay,Refunded,false,1,1,149.99,5.00,0.00,144.99,65.00,79.99
ORD_001687,CUST_00587,2025-12-26 04:54:49,UPI,Cancelled,false,1,2,69.98,10.00,9.99,69.97,20.00,49.97
ORD_001688,CUST_00698,2025-04-21 10:15:51,PayPal,Completed,true,1,2,399.98,5.00,4.99,399.97,180.00,219.97
ORD_001689,CUST_00531,2025-12-17 22:28:20,PayPal,Completed,true,3,5,494.99,5.00,9.99,499.98,204.00,295.98
ORD_001690,CUST_00185,2025-10-17 22:21:01,Apple Pay,Cancelled,false,1,1,89.99,0.00,4.99,94.98,30.00,64.98
ORD_001691,CUST_00796,2026-02-03 05:35:48,Buy Now Pay Later,Refunded,false,4,8,374.92,15.00,0.00,359.92,140.00,219.92
ORD_001692,CUST_00143,2026-01-25 07:33:14,Buy Now Pay Later,Refunded,false,1,3,89.97,10.00,0.00,79.97,33.00,46.97
ORD_001693,CUST_00548,2026-01-08 14:58:19,Buy Now Pay Later,Cancelled,false,1,2,39.98,10.00,9.99,39.97,12.00,27.97
ORD_001694,CUST_00803,2026-02-01 06:28:08,PayPal,Completed,true,4,11,1124.89,10.00,9.99,1124.88,475.00,649.88
ORD_001695,CUST_00613,2025-11-12 11:44:08,Apple Pay,Cancelled,false,1,3,179.97,15.00,0.00,164.97,66.00,98.97
ORD_001696,CUST_00346,2026-02-20 20:38:29,UPI,Refunded,false,2,6,644.97,0.00,4.99,649.96,240.00,409.96
ORD_001697,CUST_00520,2025-10-23 01:51:05,PayPal,Completed,true,2,5,349.95,0.00,0.00,349.95,143.00,206.95
ORD_001698,CUST_00459,2026-01-01 06:29:05,UPI,Completed,true,1,2,179.98,0.00,9.99,189.97,60.00,129.97
ORD_001699,CUST_00390,2025-03-28 11:49:59,Buy Now Pay Later,Refunded,false,1,2,59.98,5.00,9.99,64.97,22.00,42.97
ORD_001700,CUST_00394,2026-01-25 09:52:24,PayPal,Completed,true,3,6,164.94,5.00,9.99,169.93,46.00,123.93
ORD_001701,CUST_00591,2025-06-15 02:56:41,PayPal,Completed,true,4,9,878.91,0.00,4.99,883.90,369.00,514.90
ORD_001702,CUST_00054,2026-02-18 06:35:19,Apple Pay,Completed,true,3,8,574.95,15.00,9.99,569.94,224.00,345.94
ORD_001703,CUST_00040,2026-01-20 19:29:35,Apple Pay,Cancelled,false,1,2,69.98,10.00,0.00,59.98,20.00,39.98
ORD_001704,CUST_00275,2026-01-02 12:17:06,Apple Pay,Completed,true,3,6,354.95,0.00,0.00,354.95,122.00,232.95
ORD_001705,CUST_00654,2025-07-31 23:23:20,Buy Now Pay Later,Cancelled,false,4,8,313.92,0.00,0.00,313.92,98.00,215.92
ORD_001706,CUST_00169,2026-01-04 17:59:49,UPI,Completed,true,2,3,329.97,10.00,4.99,324.96,125.00,199.96
ORD_001707,CUST_00399,2025-06-24 10:47:07,PayPal,Refunded,false,1,2,69.98,0.00,9.99,79.97,20.00,59.97
ORD_001708,CUST_00543,2025-12-12 22:48:16,Buy Now Pay Later,Cancelled,false,1,3,359.97,10.00,0.00,349.97,135.00,214.97
ORD_001709,CUST_00401,2025-12-22 19:17:03,UPI,Completed,true,1,3,119.97,10.00,4.99,114.96,36.00,78.96
ORD_001710,CUST_00333,2025-08-07 10:42:50,Apple Pay,Refunded,false,1,1,39.99,15.00,4.99,29.98,12.00,17.98
ORD_001711,CUST_00008,2025-12-30 13:15:54,Credit Card,Completed,true,2,5,189.95,10.00,0.00,179.95,64.00,115.95
ORD_001712,CUST_00496,2025-04-30 23:46:14,Apple Pay,Completed,true,1,1,149.99,10.00,0.00,139.99,65.00,74.99
ORD_001713,CUST_00089,2026-01-07 05:00:54,Apple Pay,Completed,true,1,2,119.98,0.00,4.99,124.97,44.00,80.97
ORD_001714,CUST_00111,2025-08-18 18:51:57,Apple Pay,Completed,true,1,3,74.97,15.00,0.00,59.97,24.00,35.97
ORD_001715,CUST_00908,2025-07-12 03:17:57,UPI,Completed,true,1,2,59.98,0.00,0.00,59.98,16.00,43.98
ORD_001716,CUST_00872,2025-09-17 01:38:19,Credit Card,Completed,true,1,2,170.00,0.00,0.00,170.00,50.00,120.00
ORD_001717,CUST_00974,2025-04-13 02:06:07,Buy Now Pay Later,Completed,true,2,4,179.96,5.00,9.99,184.95,63.00,121.95
ORD_001718,CUST_00606,2025-11-05 03:16:03,Apple Pay,Completed,true,2,3,209.99,5.00,0.00,204.99,65.00,139.99
ORD_001719,CUST_00241,2026-02-14 11:54:42,Apple Pay,Refunded,false,2,5,469.98,0.00,0.00,469.98,194.00,275.98
ORD_001720,CUST_00427,2025-07-02 01:20:56,UPI,Completed,true,3,5,149.95,5.00,9.99,154.94,42.00,112.94
ORD_001721,CUST_00142,2026-02-18 10:23:58,Apple Pay,Cancelled,false,1,3,449.97,15.00,9.99,444.96,195.00,249.96
ORD_001722,CUST_00648,2026-01-14 16:39:02,Apple Pay,Cancelled,false,2,4,559.97,15.00,9.99,554.96,243.00,311.96
ORD_001723,CUST_00132,2025-09-25 12:45:47,Credit Card,Refunded,false,3,3,299.97,0.00,0.00,299.97,126.00,173.97
ORD_001724,CUST_00821,2025-12-31 21:07:40,PayPal,Completed,true,2,4,224.96,0.00,0.00,224.96,75.00,149.96
ORD_001725,CUST_00819,2025-08-18 21:27:03,UPI,Completed,true,1,1,79.99,0.00,4.99,84.98,35.00,49.98
ORD_001726,CUST_00535,2025-12-28 02:58:58,Apple Pay,Cancelled,false,2,4,225.96,15.00,0.00,210.96,72.00,138.96
ORD_001727,CUST_00872,2026-02-21 08:18:11,UPI,Refunded,false,2,3,139.97,10.00,9.99,139.96,45.00,94.96
ORD_001728,CUST_00987,2026-02-11 01:35:14,UPI,Cancelled,false,4,6,232.94,15.00,4.99,222.93,80.00,142.93
ORD_001729,CUST_00376,2026-01-04 11:20:50,Buy Now Pay Later,Cancelled,false,2,2,169.99,0.00,0.00,169.99,70.00,99.99
ORD_001730,CUST_00725,2026-01-27 14:57:01,Buy Now Pay Later,Completed,true,2,4,414.96,0.00,0.00,414.96,173.00,241.96
ORD_001731,CUST_00008,2026-01-21 01:12:38,Credit Card,Refunded,false,1,3,209.97,15.00,0.00,194.97,75.00,119.97
ORD_001732,CUST_00251,2026-01-11 21:31:47,UPI,Completed,true,1,2,49.98,15.00,9.99,44.97,16.00,28.97
ORD_001733,CUST_00025,2026-01-05 12:52:33,UPI,Completed,true,2,2,99.98,15.00,0.00,84.98,33.00,51.98
ORD_001734,CUST_00922,2026-01-05 09:59:33,Buy Now Pay Later,Completed,true,1,3,104.97,15.00,4.99,94.96,30.00,64.96
ORD_001735,CUST_00273,2025-09-25 14:01:33,PayPal,Completed,true,1,3,104.97,0.00,4.99,109.96,30.00,79.96
ORD_001736,CUST_00093,2025-11-26 16:07:57,Credit Card,Cancelled,false,2,3,162.97,0.00,9.99,172.96,56.00,116.96
ORD_001737,CUST_00563,2026-02-14 02:52:28,UPI,Completed,true,2,4,189.96,0.00,0.00,189.96,72.00,117.96
ORD_001738,CUST_00204,2026-02-16 11:10:42,Apple Pay,Cancelled,false,2,2,119.99,0.00,0.00,119.99,35.00,84.99
ORD_001739,CUST_00159,2025-12-22 19:11:11,UPI,Refunded,false,3,8,379.92,0.00,9.99,389.91,124.00,265.91
ORD_001740,CUST_00078,2025-11-22 03:12:23,PayPal,Completed,true,1,2,45.98,0.00,0.00,45.98,12.00,33.98
ORD_001741,CUST_00669,2025-07-22 11:54:46,Apple Pay,Cancelled,false,4,8,592.92,10.00,4.99,587.91,237.00,350.91
ORD_001742,CUST_00661,2025-08-26 10:15:52,Apple Pay,Cancelled,false,2,2,159.98,0.00,4.99,164.97,57.00,107.97
ORD_001743,CUST_00585,2025-11-24 23:02:59,Buy Now Pay Later,Completed,true,3,6,234.94,0.00,4.99,239.93,74.00,165.93
ORD_001744,CUST_00192,2025-10-17 15:14:14,Buy Now Pay Later,Completed,true,1,2,399.98,0.00,0.00,399.98,180.00,219.98
ORD_001745,CUST_00778,2026-02-27 10:33:33,PayPal,Cancelled,false,1,3,119.97,15.00,4.99,109.96,36.00,73.96
ORD_001746,CUST_00975,2026-01-01 23:20:02,Credit Card,Refunded,false,1,1,39.99,0.00,9.99,49.98,15.00,34.98
ORD_001747,CUST_00813,2025-07-11 00:09:38,Credit Card,Completed,true,2,3,245.97,0.00,0.00,245.97,102.00,143.97
ORD_001748,CUST_00780,2026-01-22 00:22:09,Buy Now Pay Later,Completed,true,2,4,119.96,10.00,9.99,119.95,38.00,81.95
ORD_001749,CUST_00701,2025-04-30 13:51:16,PayPal,Cancelled,false,2,6,419.97,0.00,0.00,419.97,168.00,251.97
ORD_001750,CUST_00404,2025-08-16 06:29:41,UPI,Completed,true,1,3,104.97,0.00,0.00,104.97,30.00,74.97
ORD_001751,CUST_00084,2026-02-28 06:52:50,Apple Pay,Refunded,false,3,5,334.95,5.00,0.00,329.95,135.00,194.95
ORD_001752,CUST_00585,2025-08-24 02:53:46,Apple Pay,Completed,true,2,4,194.96,15.00,9.99,189.95,60.00,129.95
ORD_001753,CUST_00095,2025-06-11 23:51:04,Buy Now Pay Later,Completed,true,1,1,29.99,0.00,0.00,29.99,8.00,21.99
ORD_001754,CUST_00934,2025-03-13 12:24:13,Buy Now Pay Later,Refunded,false,1,2,79.98,0.00,0.00,79.98,24.00,55.98
ORD_001755,CUST_00096,2026-01-17 12:20:52,Credit Card,Completed,true,1,1,39.99,15.00,0.00,24.99,15.00,9.99
ORD_001756,CUST_00162,2025-10-03 11:59:24,Credit Card,Cancelled,false,3,7,344.96,15.00,0.00,329.96,104.00,225.96
ORD_001757,CUST_00690,2025-12-24 21:00:47,PayPal,Completed,true,1,1,69.99,0.00,0.00,69.99,25.00,44.99
ORD_001758,CUST_00124,2025-08-16 07:11:03,Buy Now Pay Later,Completed,true,1,2,299.98,15.00,9.99,294.97,130.00,164.97
ORD_001759,CUST_00955,2025-08-23 13:12:24,UPI,Completed,true,3,5,509.95,10.00,0.00,499.95,218.00,281.95
ORD_001760,CUST_00550,2025-08-31 12:10:17,PayPal,Cancelled,false,1,2,119.98,10.00,0.00,109.98,44.00,65.98
ORD_001761,CUST_00181,2025-07-28 23:50:13,Buy Now Pay Later,Completed,true,1,1,22.99,15.00,4.99,12.98,6.00,6.98
ORD_001762,CUST_00945,2025-10-26 07:02:45,Apple Pay,Completed,true,2,3,339.97,0.00,9.99,349.96,145.00,204.96
ORD_001763,CUST_00018,2025-10-30 22:13:27,Credit Card,Cancelled,false,3,7,709.94,15.00,9.99,704.93,288.00,416.93
ORD_001764,CUST_00583,2026-02-27 06:05:58,Credit Card,Completed,true,1,1,34.99,5.00,0.00,29.99,10.00,19.99
ORD_001765,CUST_00993,2025-10-28 14:15:22,Buy Now Pay Later,Completed,true,1,2,49.98,5.00,4.99,49.97,16.00,33.97
ORD_001766,CUST_00553,2025-09-20 18:11:29,Apple Pay,Completed,true,1,1,39.99,0.00,0.00,39.99,15.00,24.99
ORD_001767,CUST_00910,2026-02-05 09:52:55,Credit Card,Completed,true,1,2,79.98,0.00,4.99,84.97,24.00,60.97
ORD_001768,CUST_00629,2025-05-02 04:23:16,PayPal,Completed,true,1,3,119.97,0.00,0.00,119.97,36.00,83.97
ORD_001769,CUST_00635,2025-03-14 22:29:42,Credit Card,Completed,true,2,3,279.97,5.00,9.99,284.96,116.00,168.96
ORD_001770,CUST_00134,2025-10-27 06:29:59,PayPal,Completed,true,2,6,599.94,0.00,4.99,604.93,255.00,349.93
ORD_001771,CUST_00658,2026-01-08 12:37:15,Credit Card,Completed,true,2,4,659.96,0.00,0.00,659.96,292.00,367.96
ORD_001772,CUST_00372,2025-12-21 18:23:14,Buy Now Pay Later,Completed,true,2,3,249.99,5.00,4.99,249.98,107.00,142.98
ORD_001773,CUST_00454,2025-10-31 00:52:20,PayPal,Cancelled,false,2,3,280.00,0.00,4.99,284.99,98.00,186.99
ORD_001774,CUST_00492,2026-02-25 00:45:09,Credit Card,Completed,true,1,1,34.99,5.00,4.99,34.98,10.00,24.98
ORD_001775,CUST_00046,2026-02-27 18:24:38,Credit Card,Completed,true,2,5,189.95,0.00,0.00,189.95,64.00,125.95
ORD_001776,CUST_00568,2025-07-16 18:18:05,PayPal,Completed,true,1,2,69.98,0.00,4.99,74.97,20.00,54.97
ORD_001777,CUST_00529,2025-06-12 18:19:01,Apple Pay,Refunded,false,1,2,99.98,15.00,9.99,94.97,40.00,54.97
ORD_001778,CUST_00110,2025-08-12 02:10:32,Credit Card,Refunded,false,1,2,99.98,0.00,9.99,109.97,40.00,69.97
ORD_001779,CUST_00087,2025-07-25 02:19:22,Credit Card,Refunded,false,1,2,59.98,0.00,0.00,59.98,22.00,37.98
ORD_001780,CUST_00730,2026-01-31 10:15:48,Buy Now Pay Later,Completed,true,1,2,399.98,0.00,4.99,404.97,180.00,224.97
ORD_001781,CUST_00504,2025-07-05 01:16:03,Buy Now Pay Later,Completed,true,3,5,279.95,0.00,0.00,279.95,96.00,183.95
ORD_001782,CUST_00545,2026-02-04 13:30:27,Buy Now Pay Later,Refunded,false,2,4,99.96,15.00,4.99,89.95,34.00,55.95
ORD_001783,CUST_00031,2025-10-12 17:47:54,Buy Now Pay Later,Completed,true,2,3,324.97,15.00,0.00,309.97,138.00,171.97
ORD_001784,CUST_00843,2026-02-11 07:04:04,Buy Now Pay Later,Completed,true,3,5,169.95,0.00,4.99,174.94,58.00,116.94
ORD_001785,CUST_00851,2025-12-14 09:01:37,UPI,Cancelled,false,3,5,429.95,0.00,4.99,434.94,180.00,254.94
ORD_001786,CUST_00989,2025-10-19 06:46:56,Buy Now Pay Later,Cancelled,false,2,5,409.95,0.00,4.99,414.94,170.00,244.94
ORD_001787,CUST_00479,2025-04-25 06:29:31,Buy Now Pay Later,Completed,true,1,3,104.97,10.00,0.00,94.97,30.00,64.97
ORD_001788,CUST_00070,2026-02-20 23:39:41,PayPal,Cancelled,false,2,6,209.94,0.00,4.99,214.93,60.00,154.93
ORD_001789,CUST_00068,2025-09-09 13:07:38,Credit Card,Completed,true,1,3,255.00,10.00,9.99,254.99,75.00,179.99
ORD_001790,CUST_00305,2026-02-21 22:03:16,Credit Card,Completed,true,2,3,109.97,15.00,0.00,94.97,32.00,62.97
ORD_001791,CUST_00605,2026-02-19 07:27:07,Buy Now Pay Later,Cancelled,false,1,3,59.97,5.00,9.99,64.96,18.00,46.96
ORD_001792,CUST_00300,2025-09-16 17:54:44,Credit Card,Completed,true,3,7,254.93,5.00,4.99,254.92,94.00,160.92
ORD_001793,CUST_00273,2025-06-26 02:09:12,Buy Now Pay Later,Completed,true,3,9,779.91,0.00,9.99,789.90,303.00,486.90
ORD_001794,CUST_00297,2026-02-05 23:26:14,Apple Pay,Refunded,false,3,6,384.95,0.00,9.99,394.94,152.00,242.94
ORD_001795,CUST_00143,2025-12-27 01:58:25,PayPal,Completed,true,1,1,29.99,5.00,9.99,34.98,8.00,26.98
ORD_001796,CUST_00092,2026-02-02 22:45:41,PayPal,Completed,true,3,8,414.92,10.00,0.00,404.92,160.00,244.92
ORD_001797,CUST_00769,2026-02-19 15:23:45,Credit Card,Refunded,false,2,3,99.97,5.00,0.00,94.97,28.00,66.97
ORD_001798,CUST_00986,2026-01-13 06:37:10,Credit Card,Cancelled,false,3,6,254.94,15.00,9.99,249.93,82.00,167.93
ORD_001799,CUST_00916,2025-10-09 07:11:11,Buy Now Pay Later,Completed,true,2,6,419.94,5.00,4.99,419.93,150.00,269.93
ORD_001800,CUST_00950,2025-12-19 14:44:02,Credit Card,Refunded,false,4,7,419.95,10.00,0.00,409.95,172.00,237.95
ORD_001801,CUST_00429,2026-01-01 04:16:39,UPI,Completed,true,1,3,389.97,0.00,0.00,389.97,165.00,224.97
ORD_001802,CUST_00088,2026-02-07 23:11:11,UPI,Refunded,false,1,3,389.97,0.00,9.99,399.96,165.00,234.96
ORD_001803,CUST_00837,2025-12-29 08:23:54,PayPal,Completed,true,2,5,229.97,10.00,9.99,229.96,68.00,161.96
ORD_001804,CUST_00771,2025-08-24 14:54:31,Apple Pay,Refunded,false,3,5,674.95,0.00,9.99,684.94,292.00,392.94
ORD_001805,CUST_00265,2025-06-28 03:44:07,UPI,Refunded,false,1,3,330.00,5.00,0.00,325.00,144.00,181.00
ORD_001806,CUST_00658,2026-01-31 21:06:21,Apple Pay,Completed,true,1,3,68.97,10.00,0.00,58.97,18.00,40.97
ORD_001807,CUST_00387,2025-11-29 03:56:16,UPI,Completed,true,2,3,99.97,15.00,9.99,94.96,31.00,63.96
ORD_001808,CUST_00656,2025-04-29 08:06:11,Apple Pay,Refunded,false,3,6,354.94,10.00,0.00,344.94,126.00,218.94
ORD_001809,CUST_00273,2025-09-13 15:11:43,PayPal,Refunded,false,1,3,389.97,5.00,0.00,384.97,165.00,219.97
ORD_001810,CUST_00347,2025-04-24 06:58:15,UPI,Completed,true,1,2,220.00,10.00,0.00,210.00,96.00,114.00
ORD_001811,CUST_00556,2025-11-11 02:39:19,Buy Now Pay Later,Completed,true,1,2,69.98,0.00,4.99,74.97,20.00,54.97
ORD_001812,CUST_00546,2026-01-26 00:24:34,UPI,Completed,true,2,4,139.96,0.00,4.99,144.95,51.00,93.95
ORD_001813,CUST_00456,2026-02-12 14:43:54,Credit Card,Refunded,false,1,2,159.98,10.00,0.00,149.98,70.00,79.98
ORD_001814,CUST_00076,2025-11-13 20:00:11,PayPal,Completed,true,2,4,449.99,15.00,9.99,444.98,189.00,255.98
ORD_001815,CUST_00418,2025-09-17 04:59:55,PayPal,Completed,true,1,1,19.99,0.00,4.99,24.98,6.00,18.98
ORD_001816,CUST_00045,2025-07-26 14:28:44,Credit Card,Completed,true,2,3,189.97,0.00,9.99,199.96,70.00,129.96
ORD_001817,CUST_00929,2025-10-21 12:02:14,Credit Card,Completed,true,1,2,69.98,0.00,9.99,79.97,20.00,59.97
ORD_001818,CUST_00326,2025-12-21 07:21:57,UPI,Completed,true,3,6,369.94,10.00,4.99,364.93,147.00,217.93
ORD_001819,CUST_00496,2026-02-09 04:16:32,Apple Pay,Cancelled,false,1,3,89.97,0.00,9.99,99.96,24.00,75.96
ORD_001820,CUST_00552,2026-01-07 18:10:13,UPI,Refunded,false,2,5,300.98,15.00,0.00,285.98,87.00,198.98
ORD_001821,CUST_00149,2025-10-04 00:39:31,Credit Card,Completed,true,1,1,34.99,5.00,9.99,39.98,10.00,29.98
ORD_001822,CUST_00860,2025-11-19 00:15:45,Apple Pay,Refunded,false,1,3,209.97,15.00,4.99,199.96,75.00,124.96
ORD_001823,CUST_00433,2025-12-08 18:53:24,Buy Now Pay Later,Cancelled,false,2,5,429.95,5.00,9.99,434.94,155.00,279.94
ORD_001824,CUST_00320,2025-10-14 19:56:14,Apple Pay,Completed,true,2,5,709.95,0.00,9.99,719.94,305.00,414.94
ORD_001825,CUST_00051,2025-07-17 11:16:01,UPI,Completed,true,2,3,259.99,0.00,9.99,269.98,80.00,189.98
ORD_001826,CUST_00714,2025-12-25 01:16:06,Credit Card,Cancelled,false,1,2,99.98,0.00,4.99,104.97,40.00,64.97
ORD_001827,CUST_00700,2025-07-11 03:13:33,Apple Pay,Completed,true,3,6,402.96,0.00,4.99,407.95,131.00,276.95
ORD_001828,CUST_00664,2025-12-15 05:38:17,Credit Card,Completed,true,2,4,369.96,0.00,9.99,379.95,150.00,229.95
ORD_001829,CUST_00008,2025-12-02 09:28:47,Buy Now Pay Later,Completed,true,2,5,224.95,0.00,4.99,229.94,74.00,155.94
ORD_001830,CUST_00184,2025-12-26 02:29:08,UPI,Completed,true,3,5,232.95,10.00,4.99,227.94,76.00,151.94
ORD_001831,CUST_00335,2026-02-23 19:59:34,UPI,Completed,true,1,2,159.98,0.00,4.99,164.97,70.00,94.97
ORD_001832,CUST_00502,2025-11-02 13:54:09,Apple Pay,Completed,true,2,2,114.98,5.00,4.99,114.97,45.00,69.97
ORD_001833,CUST_00801,2026-02-22 04:59:09,Apple Pay,Refunded,false,1,2,79.98,0.00,4.99,84.97,30.00,54.97
ORD_001834,CUST_00897,2026-01-29 12:44:21,Credit Card,Completed,true,3,6,579.94,15.00,4.99,569.93,237.00,332.93
ORD_001835,CUST_00343,2026-01-21 06:47:29,UPI,Refunded,false,1,1,199.99,0.00,9.99,209.98,90.00,119.98
ORD_001836,CUST_00877,2025-09-30 09:26:35,UPI,Completed,true,1,2,119.98,0.00,4.99,124.97,44.00,80.97
ORD_001837,CUST_00711,2026-02-06 07:53:26,UPI,Completed,true,1,1,149.99,10.00,0.00,139.99,65.00,74.99
ORD_001838,CUST_00107,2025-12-29 19:31:06,Buy Now Pay Later,Completed,true,1,2,99.98,0.00,4.99,104.97,40.00,64.97
ORD_001839,CUST_00547,2026-02-13 17:43:35,Credit Card,Refunded,false,2,5,639.95,10.00,0.00,629.95,285.00,344.95
ORD_001840,CUST_00529,2025-10-28 00:46:47,PayPal,Completed,true,2,6,188.94,0.00,0.00,188.94,63.00,125.94
ORD_001841,CUST_00904,2025-08-02 05:52:35,UPI,Completed,true,3,6,284.94,0.00,9.99,294.93,113.00,181.93
ORD_001842,CUST_00832,2025-07-22 20:34:08,PayPal,Completed,true,1,3,149.97,0.00,0.00,149.97,60.00,89.97
ORD_001843,CUST_00258,2025-10-10 06:24:51,Apple Pay,Cancelled,false,2,6,569.94,0.00,4.99,574.93,231.00,343.93
ORD_001844,CUST_00748,2025-12-29 06:10:54,PayPal,Refunded,false,1,2,45.98,0.00,9.99,55.97,12.00,43.97
ORD_001845,CUST_00272,2025-10-25 17:22:13,PayPal,Completed,true,1,3,149.97,15.00,9.99,144.96,60.00,84.96
ORD_001846,CUST_00333,2025-11-07 17:10:13,UPI,Completed,true,2,4,469.96,0.00,9.99,479.95,200.00,279.95
ORD_001847,CUST_00669,2025-07-23 22:43:30,Credit Card,Completed,true,2,2,189.98,0.00,0.00,189.98,80.00,109.98
ORD_001848,CUST_00158,2026-02-22 08:01:11,UPI,Cancelled,false,4,7,462.93,5.00,4.99,462.92,174.00,288.92
ORD_001849,CUST_00661,2025-11-03 17:53:43,Buy Now Pay Later,Cancelled,false,2,5,299.95,0.00,0.00,299.95,96.00,203.95
ORD_001850,CUST_00702,2026-01-28 15:13:47,Buy Now Pay Later,Completed,true,3,4,322.98,0.00,0.00,322.98,137.00,185.98
ORD_001851,CUST_00262,2025-12-05 04:17:47,Apple Pay,Cancelled,false,2,6,809.94,10.00,0.00,799.94,345.00,454.94
ORD_001852,CUST_00516,2025-07-13 20:07:20,Credit Card,Completed,true,2,4,569.96,0.00,4.99,574.95,240.00,334.95
ORD_001853,CUST_00807,2025-12-09 19:59:26,Buy Now Pay Later,Refunded,false,1,2,139.98,5.00,4.99,139.97,50.00,89.97
ORD_001854,CUST_00527,2026-02-02 02:26:39,Apple Pay,Completed,true,1,3,269.97,0.00,4.99,274.96,90.00,184.96
ORD_001855,CUST_00979,2026-01-09 14:29:41,Buy Now Pay Later,Completed,true,1,2,399.98,10.00,0.00,389.98,180.00,209.98
ORD_001856,CUST_00705,2025-08-20 00:53:57,Credit Card,Completed,true,2,4,114.96,15.00,9.99,109.95,41.00,68.95
ORD_001857,CUST_00703,2025-12-13 09:59:56,Buy Now Pay Later,Completed,true,2,6,269.94,10.00,4.99,264.93,105.00,159.93
ORD_001858,CUST_00262,2026-02-24 16:50:58,UPI,Cancelled,false,1,3,255.00,10.00,9.99,254.99,75.00,179.99
ORD_001859,CUST_00541,2026-02-05 03:47:15,Buy Now Pay Later,Completed,true,3,6,574.97,0.00,4.99,579.96,209.00,370.96
ORD_001860,CUST_00108,2025-08-09 05:52:20,Credit Card,Completed,true,2,6,314.94,0.00,0.00,314.94,105.00,209.94
ORD_001861,CUST_00554,2026-01-04 22:27:35,Buy Now Pay Later,Completed,true,2,4,304.96,0.00,0.00,304.96,100.00,204.96
ORD_001862,CUST_00607,2026-01-13 21:16:58,Credit Card,Completed,true,2,6,464.94,0.00,0.00,464.94,165.00,299.94
ORD_001863,CUST_00563,2025-12-04 10:55:28,PayPal,Completed,true,1,3,269.97,10.00,0.00,259.97,90.00,169.97
ORD_001864,CUST_00888,2026-02-16 23:39:55,Credit Card,Completed,true,2,2,47.98,0.00,0.00,47.98,14.00,33.98
ORD_001865,CUST_00016,2026-01-10 19:38:52,Buy Now Pay Later,Completed,true,1,2,159.98,0.00,0.00,159.98,70.00,89.98
ORD_001866,CUST_00473,2025-12-08 19:37:00,Buy Now Pay Later,Completed,true,1,3,239.97,10.00,9.99,239.96,105.00,134.96
ORD_001867,CUST_00889,2026-02-17 20:48:44,Apple Pay,Cancelled,false,1,1,79.99,10.00,0.00,69.99,35.00,34.99
ORD_001868,CUST_00382,2026-01-14 07:59:28,Apple Pay,Completed,true,1,3,359.97,10.00,4.99,354.96,135.00,219.96
ORD_001869,CUST_00250,2026-01-24 20:22:00,Buy Now Pay Later,Completed,true,2,4,639.96,0.00,4.99,644.95,282.00,362.95
ORD_001870,CUST_00200,2025-12-30 15:44:11,Credit Card,Completed,true,1,1,34.99,0.00,9.99,44.98,10.00,34.98
ORD_001871,CUST_00004,2025-05-25 15:19:51,Credit Card,Cancelled,false,2,4,219.96,5.00,0.00,214.96,92.00,122.96
ORD_001872,CUST_00967,2025-12-27 15:17:24,Credit Card,Cancelled,false,2,4,319.96,0.00,0.00,319.96,132.00,187.96
ORD_001873,CUST_00996,2026-02-09 08:50:04,UPI,Completed,true,1,2,259.98,0.00,0.00,259.98,110.00,149.98
